week,beer,container,forecast_liters
2026-02-16,Hoop Bleke Nelis,Bottle 33cl,20.315681066237133
2026-02-23,Hoop Bleke Nelis,Bottle 33cl,60.53218593124151
2026-03-02,Hoop Bleke Nelis,Bottle 33cl,177.33197268473543
2026-03-09,Hoop Bleke Nelis,Bottle 33cl,50.29948703208601
2026-03-16,Hoop Bleke Nelis,Bottle 33cl,81.48463497378359
2026-03-23,Hoop Bleke Nelis,Bottle 33cl,102.19587112048538
2026-03-30,Hoop Bleke Nelis,Bottle 33cl,73.51449263930431
2026-04-06,Hoop Bleke Nelis,Bottle 33cl,61.35439117166437
2026-04-13,Hoop Bleke Nelis,Bottle 33cl,56.17580737722344
2026-04-20,Hoop Bleke Nelis,Bottle 33cl,197.0066478890537
2026-04-27,Hoop Bleke Nelis,Bottle 33cl,63.91184595567877
2026-05-04,Hoop Bleke Nelis,Bottle 33cl,84.17386486629809
2026-05-11,Hoop Bleke Nelis,Bottle 33cl,34.38782150369916
2026-05-18,Hoop Bleke Nelis,Bottle 33cl,43.37729543714015
2026-05-25,Hoop Bleke Nelis,Bottle 33cl,52.064444156185125
2026-06-01,Hoop Bleke Nelis,Bottle 33cl,58.19801680499553
2026-06-08,Hoop Bleke Nelis,Bottle 33cl,52.48250241365218
2026-06-15,Hoop Bleke Nelis,Bottle 33cl,59.400158756868926
2026-06-22,Hoop Bleke Nelis,Bottle 33cl,90.0253566775052
2026-06-29,Hoop Bleke Nelis,Bottle 33cl,41.38001311307007
2026-07-06,Hoop Bleke Nelis,Bottle 33cl,68.24603658188983
2026-07-13,Hoop Bleke Nelis,Bottle 33cl,61.44179257407715
2026-07-20,Hoop Bleke Nelis,Bottle 33cl,56.349066472620024
2026-07-27,Hoop Bleke Nelis,Bottle 33cl,36.7096546349312
2026-08-03,Hoop Bleke Nelis,Bottle 33cl,72.25353841339589
2026-08-10,Hoop Bleke Nelis,Bottle 33cl,70.93932591904544
2026-08-17,Hoop Bleke Nelis,Bottle 33cl,56.84454259792362
2026-08-24,Hoop Bleke Nelis,Bottle 33cl,36.2466899876356
2026-08-31,Hoop Bleke Nelis,Bottle 33cl,102.34240681821682
2026-09-07,Hoop Bleke Nelis,Bottle 33cl,48.790621084088336
2026-09-14,Hoop Bleke Nelis,Bottle 33cl,51.8338295870804
2026-09-21,Hoop Bleke Nelis,Bottle 33cl,31.724668589894936
2026-09-28,Hoop Bleke Nelis,Bottle 33cl,71.89684890843915
2026-10-05,Hoop Bleke Nelis,Bottle 33cl,46.66108554904652
2026-10-12,Hoop Bleke Nelis,Bottle 33cl,52.724144167627806
2026-10-19,Hoop Bleke Nelis,Bottle 33cl,40.790645215584405
2026-10-26,Hoop Bleke Nelis,Bottle 33cl,39.64308460271364
2026-11-02,Hoop Bleke Nelis,Bottle 33cl,95.24847772118548
2026-11-09,Hoop Bleke Nelis,Bottle 33cl,163.29387447142608
2026-11-16,Hoop Bleke Nelis,Bottle 33cl,39.47505808344594
2026-11-23,Hoop Bleke Nelis,Bottle 33cl,68.81213967219338
2026-11-30,Hoop Bleke Nelis,Bottle 33cl,167.47536306237618
2026-12-07,Hoop Bleke Nelis,Bottle 33cl,73.26590092026895
2026-12-14,Hoop Bleke Nelis,Bottle 33cl,27.302323913125928
2026-12-21,Hoop Bleke Nelis,Bottle 33cl,58.28541370072319
2026-12-28,Hoop Bleke Nelis,Bottle 33cl,105.6019197097176
2027-01-04,Hoop Bleke Nelis,Bottle 33cl,73.21900638726918
2027-01-11,Hoop Bleke Nelis,Bottle 33cl,8.955411842811806
2027-01-18,Hoop Bleke Nelis,Bottle 33cl,38.4168540674425
2027-01-25,Hoop Bleke Nelis,Bottle 33cl,101.6440214976286
2027-02-01,Hoop Bleke Nelis,Bottle 33cl,54.26807655631332
2027-02-08,Hoop Bleke Nelis,Bottle 33cl,23.071165635169482
2026-02-16,Hoop Bleke Nelis,Bottle 75cl,1.813986875537041
2026-02-23,Hoop Bleke Nelis,Bottle 75cl,1.1440115238501116
2026-03-02,Hoop Bleke Nelis,Bottle 75cl,0.6307502102050823
2026-03-09,Hoop Bleke Nelis,Bottle 75cl,0.2360256830035607
2026-03-16,Hoop Bleke Nelis,Bottle 75cl,0.613720610096612
2026-03-23,Hoop Bleke Nelis,Bottle 75cl,0.720033687855036
2026-03-30,Hoop Bleke Nelis,Bottle 75cl,4.407945906596732
2026-04-06,Hoop Bleke Nelis,Bottle 75cl,0.14587324639484373
2026-04-13,Hoop Bleke Nelis,Bottle 75cl,1.4215610532793082
2026-04-20,Hoop Bleke Nelis,Bottle 75cl,0.20066068279606372
2026-04-27,Hoop Bleke Nelis,Bottle 75cl,0.360075487333758
2026-05-04,Hoop Bleke Nelis,Bottle 75cl,0.37928876443896836
2026-05-11,Hoop Bleke Nelis,Bottle 75cl,0.6122000626075207
2026-05-18,Hoop Bleke Nelis,Bottle 75cl,7.139750199992328
2026-05-25,Hoop Bleke Nelis,Bottle 75cl,1.9389851573306602
2026-06-01,Hoop Bleke Nelis,Bottle 75cl,2.8023255456499814
2026-06-08,Hoop Bleke Nelis,Bottle 75cl,1.9903632492392684
2026-06-15,Hoop Bleke Nelis,Bottle 75cl,0.8716454403742964
2026-06-22,Hoop Bleke Nelis,Bottle 75cl,0.936654315558299
2026-06-29,Hoop Bleke Nelis,Bottle 75cl,6.540742355645665
2026-07-06,Hoop Bleke Nelis,Bottle 75cl,0.8228457343028426
2026-07-13,Hoop Bleke Nelis,Bottle 75cl,2.277991713605042
2026-07-20,Hoop Bleke Nelis,Bottle 75cl,1.8663416851652657
2026-07-27,Hoop Bleke Nelis,Bottle 75cl,1.8553856061380154
2026-08-03,Hoop Bleke Nelis,Bottle 75cl,0.5360083047129959
2026-08-10,Hoop Bleke Nelis,Bottle 75cl,1.1218498607281886
2026-08-17,Hoop Bleke Nelis,Bottle 75cl,0.8380003310128478
2026-08-24,Hoop Bleke Nelis,Bottle 75cl,0.2749784578931511
2026-08-31,Hoop Bleke Nelis,Bottle 75cl,0.46189543572728387
2026-09-07,Hoop Bleke Nelis,Bottle 75cl,0.8158673471256058
2026-09-14,Hoop Bleke Nelis,Bottle 75cl,1.589418819928003
2026-09-21,Hoop Bleke Nelis,Bottle 75cl,1.6213195632746855
2026-09-28,Hoop Bleke Nelis,Bottle 75cl,2.342259530000629
2026-10-05,Hoop Bleke Nelis,Bottle 75cl,5.684281333483806
2026-10-12,Hoop Bleke Nelis,Bottle 75cl,1.861808663748205
2026-10-19,Hoop Bleke Nelis,Bottle 75cl,0.7088253099683851
2026-10-26,Hoop Bleke Nelis,Bottle 75cl,0.8355305928008511
2026-11-02,Hoop Bleke Nelis,Bottle 75cl,3.275620267417645
2026-11-09,Hoop Bleke Nelis,Bottle 75cl,65.32587066634783
2026-11-16,Hoop Bleke Nelis,Bottle 75cl,160.57113972600737
2026-11-23,Hoop Bleke Nelis,Bottle 75cl,28.012588899216784
2026-11-30,Hoop Bleke Nelis,Bottle 75cl,7.94254112218844
2026-12-07,Hoop Bleke Nelis,Bottle 75cl,10.959695380938383
2026-12-14,Hoop Bleke Nelis,Bottle 75cl,30.53878079014882
2026-12-21,Hoop Bleke Nelis,Bottle 75cl,31.335036949341497
2026-12-28,Hoop Bleke Nelis,Bottle 75cl,6.7943308775132705
2027-01-04,Hoop Bleke Nelis,Bottle 75cl,0.965899391563897
2027-01-11,Hoop Bleke Nelis,Bottle 75cl,0.9048898774307333
2027-01-18,Hoop Bleke Nelis,Bottle 75cl,0.04128322921562076
2027-01-25,Hoop Bleke Nelis,Bottle 75cl,0.03273365622634797
2027-02-01,Hoop Bleke Nelis,Bottle 75cl,0.113767695418002
2027-02-08,Hoop Bleke Nelis,Bottle 75cl,0.0884995893175048
2026-02-16,Hoop Bleke Nelis,Can 33cl,0.02575577090826541
2026-02-23,Hoop Bleke Nelis,Can 33cl,0.02728523140408615
2026-03-02,Hoop Bleke Nelis,Can 33cl,0.009821942007276869
2026-03-09,Hoop Bleke Nelis,Can 33cl,0.010222040957205821
2026-03-16,Hoop Bleke Nelis,Can 33cl,0.02033981541187869
2026-03-23,Hoop Bleke Nelis,Can 33cl,0.015907836293840984
2026-03-30,Hoop Bleke Nelis,Can 33cl,0.007902832061047943
2026-04-06,Hoop Bleke Nelis,Can 33cl,0.005797407026035324
2026-04-13,Hoop Bleke Nelis,Can 33cl,0.007902832061047943
2026-04-20,Hoop Bleke Nelis,Can 33cl,0.00450129903894415
2026-04-27,Hoop Bleke Nelis,Can 33cl,0.005556291722752792
2026-05-04,Hoop Bleke Nelis,Can 33cl,0.0014160590997443787
2026-05-11,Hoop Bleke Nelis,Can 33cl,0.0004940315246411434
2026-05-18,Hoop Bleke Nelis,Can 33cl,0.0035977192298804923
2026-05-25,Hoop Bleke Nelis,Can 33cl,0.00251046532532511
2026-06-01,Hoop Bleke Nelis,Can 33cl,0.002320637058622887
2026-06-08,Hoop Bleke Nelis,Can 33cl,0.0013212385493966568
2026-06-15,Hoop Bleke Nelis,Can 33cl,0.001211674154233457
2026-06-22,Hoop Bleke Nelis,Can 33cl,0.0009710807899201582
2026-06-29,Hoop Bleke Nelis,Can 33cl,0.0004649223050045729
2026-07-06,Hoop Bleke Nelis,Can 33cl,0.0004982145679431133
2026-07-13,Hoop Bleke Nelis,Can 33cl,0.0004386848426402563
2026-07-20,Hoop Bleke Nelis,Can 33cl,0.0004386848426402563
2026-07-27,Hoop Bleke Nelis,Can 33cl,0.0004386848426402563
2026-08-03,Hoop Bleke Nelis,Can 33cl,0.0011801793569018774
2026-08-10,Hoop Bleke Nelis,Can 33cl,0.0006990974343947365
2026-08-17,Hoop Bleke Nelis,Can 33cl,0.0008404115569623933
2026-08-24,Hoop Bleke Nelis,Can 33cl,0.0021978699447183013
2026-08-31,Hoop Bleke Nelis,Can 33cl,0.005163337407511649
2026-09-07,Hoop Bleke Nelis,Can 33cl,0.010321351653924468
2026-09-14,Hoop Bleke Nelis,Can 33cl,0.010321351653924468
2026-09-21,Hoop Bleke Nelis,Can 33cl,1.5076358294379106
2026-09-28,Hoop Bleke Nelis,Can 33cl,0.999361626012683
2026-10-05,Hoop Bleke Nelis,Can 33cl,1.202208656460546
2026-10-12,Hoop Bleke Nelis,Can 33cl,2.1342573666299955
2026-10-19,Hoop Bleke Nelis,Can 33cl,3.359029575774053
2026-10-26,Hoop Bleke Nelis,Can 33cl,0.13755149931225627
2026-11-02,Hoop Bleke Nelis,Can 33cl,0.1556989279730045
2026-11-09,Hoop Bleke Nelis,Can 33cl,0.10913728625021824
2026-11-16,Hoop Bleke Nelis,Can 33cl,0.007771556866201838
2026-11-23,Hoop Bleke Nelis,Can 33cl,0.005664877342304478
2026-11-30,Hoop Bleke Nelis,Can 33cl,0.006711821487867871
2026-12-07,Hoop Bleke Nelis,Can 33cl,0.15354745949180112
2026-12-14,Hoop Bleke Nelis,Can 33cl,0.7464295301922628
2026-12-21,Hoop Bleke Nelis,Can 33cl,0.18665863756827764
2026-12-28,Hoop Bleke Nelis,Can 33cl,0.547505476492962
2027-01-04,Hoop Bleke Nelis,Can 33cl,0.11750504539769656
2027-01-11,Hoop Bleke Nelis,Can 33cl,0.5643402057256355
2027-01-18,Hoop Bleke Nelis,Can 33cl,0.032208656444172805
2027-01-25,Hoop Bleke Nelis,Can 33cl,0.01891114286365507
2027-02-01,Hoop Bleke Nelis,Can 33cl,0.03360288667632874
2027-02-08,Hoop Bleke Nelis,Can 33cl,0.30169399100331434
2026-02-16,Hoop Bleke Nelis,Keg 20L,106.82795669203406
2026-02-23,Hoop Bleke Nelis,Keg 20L,97.12905095710555
2026-03-02,Hoop Bleke Nelis,Keg 20L,78.8995681849847
2026-03-09,Hoop Bleke Nelis,Keg 20L,134.10781724803323
2026-03-16,Hoop Bleke Nelis,Keg 20L,100.15441300007731
2026-03-23,Hoop Bleke Nelis,Keg 20L,123.89489625074263
2026-03-30,Hoop Bleke Nelis,Keg 20L,134.3577054161727
2026-04-06,Hoop Bleke Nelis,Keg 20L,107.97714340759346
2026-04-13,Hoop Bleke Nelis,Keg 20L,271.9790048475784
2026-04-20,Hoop Bleke Nelis,Keg 20L,123.50028875675376
2026-04-27,Hoop Bleke Nelis,Keg 20L,217.86685867403648
2026-05-04,Hoop Bleke Nelis,Keg 20L,257.9025280305713
2026-05-11,Hoop Bleke Nelis,Keg 20L,341.1417388056667
2026-05-18,Hoop Bleke Nelis,Keg 20L,283.1261072244714
2026-05-25,Hoop Bleke Nelis,Keg 20L,363.33265926271525
2026-06-01,Hoop Bleke Nelis,Keg 20L,341.27020559136645
2026-06-08,Hoop Bleke Nelis,Keg 20L,216.33914588732858
2026-06-15,Hoop Bleke Nelis,Keg 20L,204.76165603181227
2026-06-22,Hoop Bleke Nelis,Keg 20L,301.2649526951046
2026-06-29,Hoop Bleke Nelis,Keg 20L,267.761576203369
2026-07-06,Hoop Bleke Nelis,Keg 20L,211.22163136487177
2026-07-13,Hoop Bleke Nelis,Keg 20L,210.25317600658056
2026-07-20,Hoop Bleke Nelis,Keg 20L,262.475414846344
2026-07-27,Hoop Bleke Nelis,Keg 20L,210.35285829262915
2026-08-03,Hoop Bleke Nelis,Keg 20L,128.65317951296055
2026-08-10,Hoop Bleke Nelis,Keg 20L,169.38384150410093
2026-08-17,Hoop Bleke Nelis,Keg 20L,116.99670177041529
2026-08-24,Hoop Bleke Nelis,Keg 20L,176.91683749210247
2026-08-31,Hoop Bleke Nelis,Keg 20L,137.544276710064
2026-09-07,Hoop Bleke Nelis,Keg 20L,307.91942342452194
2026-09-14,Hoop Bleke Nelis,Keg 20L,187.98882638950712
2026-09-21,Hoop Bleke Nelis,Keg 20L,132.0586339394579
2026-09-28,Hoop Bleke Nelis,Keg 20L,300.10724137293283
2026-10-05,Hoop Bleke Nelis,Keg 20L,279.2878769344987
2026-10-12,Hoop Bleke Nelis,Keg 20L,193.49357520627902
2026-10-19,Hoop Bleke Nelis,Keg 20L,112.18144302267126
2026-10-26,Hoop Bleke Nelis,Keg 20L,177.67785005359195
2026-11-02,Hoop Bleke Nelis,Keg 20L,86.6477884354374
2026-11-09,Hoop Bleke Nelis,Keg 20L,114.66414658947345
2026-11-16,Hoop Bleke Nelis,Keg 20L,97.1034189901976
2026-11-23,Hoop Bleke Nelis,Keg 20L,115.46725114492158
2026-11-30,Hoop Bleke Nelis,Keg 20L,98.4046362648788
2026-12-07,Hoop Bleke Nelis,Keg 20L,95.39788165493621
2026-12-14,Hoop Bleke Nelis,Keg 20L,81.7805473889735
2026-12-21,Hoop Bleke Nelis,Keg 20L,288.7887206807133
2026-12-28,Hoop Bleke Nelis,Keg 20L,191.51041315708122
2027-01-04,Hoop Bleke Nelis,Keg 20L,78.5183137219989
2027-01-11,Hoop Bleke Nelis,Keg 20L,99.98525362748843
2027-01-18,Hoop Bleke Nelis,Keg 20L,66.30282393301253
2027-01-25,Hoop Bleke Nelis,Keg 20L,35.63182189525983
2027-02-01,Hoop Bleke Nelis,Keg 20L,101.70428701071958
2027-02-08,Hoop Bleke Nelis,Keg 20L,107.24760384365197
2026-02-16,Hoop Bleke Nelis,Keg 50L,1.54674644464027e-05
2026-02-23,Hoop Bleke Nelis,Keg 50L,1.54674644464027e-05
2026-03-02,Hoop Bleke Nelis,Keg 50L,1.54674644464027e-05
2026-03-09,Hoop Bleke Nelis,Keg 50L,1.828330925263459e-05
2026-03-16,Hoop Bleke Nelis,Keg 50L,1.828330925263459e-05
2026-03-23,Hoop Bleke Nelis,Keg 50L,1.828330925263459e-05
2026-03-30,Hoop Bleke Nelis,Keg 50L,1.828330925263459e-05
2026-04-06,Hoop Bleke Nelis,Keg 50L,1.828330925263459e-05
2026-04-13,Hoop Bleke Nelis,Keg 50L,1.828330925263459e-05
2026-04-20,Hoop Bleke Nelis,Keg 50L,1.828330925263459e-05
2026-04-27,Hoop Bleke Nelis,Keg 50L,0.0005494792907545772
2026-05-04,Hoop Bleke Nelis,Keg 50L,0.0006401326190401814
2026-05-11,Hoop Bleke Nelis,Keg 50L,0.0013974310437481062
2026-05-18,Hoop Bleke Nelis,Keg 50L,0.0013329075534070259
2026-05-25,Hoop Bleke Nelis,Keg 50L,0.0013329075534070259
2026-06-01,Hoop Bleke Nelis,Keg 50L,0.00019978451904696456
2026-06-08,Hoop Bleke Nelis,Keg 50L,7.891454355867455e-05
2026-06-15,Hoop Bleke Nelis,Keg 50L,7.891454355867455e-05
2026-06-22,Hoop Bleke Nelis,Keg 50L,8.32196039683278e-05
2026-06-29,Hoop Bleke Nelis,Keg 50L,7.891454355867455e-05
2026-07-06,Hoop Bleke Nelis,Keg 50L,7.891454355867455e-05
2026-07-13,Hoop Bleke Nelis,Keg 50L,8.32196039683278e-05
2026-07-20,Hoop Bleke Nelis,Keg 50L,7.891454355867455e-05
2026-07-27,Hoop Bleke Nelis,Keg 50L,7.891454355867455e-05
2026-08-03,Hoop Bleke Nelis,Keg 50L,0.00040732260232952816
2026-08-10,Hoop Bleke Nelis,Keg 50L,0.00048308124906227016
2026-08-17,Hoop Bleke Nelis,Keg 50L,0.00048308124906227016
2026-08-24,Hoop Bleke Nelis,Keg 50L,0.0029048269847929053
2026-08-31,Hoop Bleke Nelis,Keg 50L,0.0005627802000449772
2026-09-07,Hoop Bleke Nelis,Keg 50L,0.0012229957958605436
2026-09-14,Hoop Bleke Nelis,Keg 50L,0.0012229957958605436
2026-09-21,Hoop Bleke Nelis,Keg 50L,0.0011943787324356415
2026-09-28,Hoop Bleke Nelis,Keg 50L,0.0011943787324356415
2026-10-05,Hoop Bleke Nelis,Keg 50L,0.0013914278462978616
2026-10-12,Hoop Bleke Nelis,Keg 50L,0.00084811731175988
2026-10-19,Hoop Bleke Nelis,Keg 50L,0.00084811731175988
2026-10-26,Hoop Bleke Nelis,Keg 50L,4.6298206401292335e-05
2026-11-02,Hoop Bleke Nelis,Keg 50L,2.8583644772498587e-05
2026-11-09,Hoop Bleke Nelis,Keg 50L,2.8583644772498587e-05
2026-11-16,Hoop Bleke Nelis,Keg 50L,2.256657597361425e-05
2026-11-23,Hoop Bleke Nelis,Keg 50L,2.256657597361425e-05
2026-11-30,Hoop Bleke Nelis,Keg 50L,2.256657597361425e-05
2026-12-07,Hoop Bleke Nelis,Keg 50L,4.252168615326102e-05
2026-12-14,Hoop Bleke Nelis,Keg 50L,2.256657597361425e-05
2026-12-21,Hoop Bleke Nelis,Keg 50L,2.256657597361425e-05
2026-12-28,Hoop Bleke Nelis,Keg 50L,2.667481077641149e-05
2027-01-04,Hoop Bleke Nelis,Keg 50L,2.4244909230632076e-05
2027-01-11,Hoop Bleke Nelis,Keg 50L,2.4244909230632076e-05
2027-01-18,Hoop Bleke Nelis,Keg 50L,2.4244909230632076e-05
2027-01-25,Hoop Bleke Nelis,Keg 50L,2.4428109694448055e-05
2027-02-01,Hoop Bleke Nelis,Keg 50L,2.4428109694448055e-05
2027-02-08,Hoop Bleke Nelis,Keg 50L,2.4428109694448055e-05
2026-02-16,Hoop Bleke Nelis,Other,21.424233872467738
2026-02-23,Hoop Bleke Nelis,Other,33.23684829551529
2026-03-02,Hoop Bleke Nelis,Other,20.186673309793083
2026-03-09,Hoop Bleke Nelis,Other,47.65128485983941
2026-03-16,Hoop Bleke Nelis,Other,33.616434263865116
2026-03-23,Hoop Bleke Nelis,Other,14.346078302261015
2026-03-30,Hoop Bleke Nelis,Other,9.679527936577399
2026-04-06,Hoop Bleke Nelis,Other,5.390352861347367
2026-04-13,Hoop Bleke Nelis,Other,8.770241614205572
2026-04-20,Hoop Bleke Nelis,Other,17.7478587476789
2026-04-27,Hoop Bleke Nelis,Other,17.074592066838168
2026-05-04,Hoop Bleke Nelis,Other,10.103684505662763
2026-05-11,Hoop Bleke Nelis,Other,8.571070591396028
2026-05-18,Hoop Bleke Nelis,Other,18.272673524945343
2026-05-25,Hoop Bleke Nelis,Other,19.091346725164897
2026-06-01,Hoop Bleke Nelis,Other,49.383892149454844
2026-06-08,Hoop Bleke Nelis,Other,34.06835193258548
2026-06-15,Hoop Bleke Nelis,Other,27.618573391562194
2026-06-22,Hoop Bleke Nelis,Other,19.560636554926514
2026-06-29,Hoop Bleke Nelis,Other,13.609471106238988
2026-07-06,Hoop Bleke Nelis,Other,13.779027502556634
2026-07-13,Hoop Bleke Nelis,Other,10.839168363963214
2026-07-20,Hoop Bleke Nelis,Other,16.747637304423414
2026-07-27,Hoop Bleke Nelis,Other,27.422658165558616
2026-08-03,Hoop Bleke Nelis,Other,24.977834918995278
2026-08-10,Hoop Bleke Nelis,Other,15.607946785244833
2026-08-17,Hoop Bleke Nelis,Other,8.874427980736456
2026-08-24,Hoop Bleke Nelis,Other,27.212174502310997
2026-08-31,Hoop Bleke Nelis,Other,13.373740356035132
2026-09-07,Hoop Bleke Nelis,Other,24.002813836879454
2026-09-14,Hoop Bleke Nelis,Other,20.131864514097607
2026-09-21,Hoop Bleke Nelis,Other,15.289602990315379
2026-09-28,Hoop Bleke Nelis,Other,13.713972421107023
2026-10-05,Hoop Bleke Nelis,Other,7.25227499561426
2026-10-12,Hoop Bleke Nelis,Other,12.387255663179195
2026-10-19,Hoop Bleke Nelis,Other,9.007318076536459
2026-10-26,Hoop Bleke Nelis,Other,12.335585887364491
2026-11-02,Hoop Bleke Nelis,Other,23.49239475833036
2026-11-09,Hoop Bleke Nelis,Other,34.91589684174556
2026-11-16,Hoop Bleke Nelis,Other,33.3670918343299
2026-11-23,Hoop Bleke Nelis,Other,27.131064298131626
2026-11-30,Hoop Bleke Nelis,Other,26.922466070973215
2026-12-07,Hoop Bleke Nelis,Other,27.49560509610488
2026-12-14,Hoop Bleke Nelis,Other,22.900821112736963
2026-12-21,Hoop Bleke Nelis,Other,16.710536281084874
2026-12-28,Hoop Bleke Nelis,Other,14.02922977551247
2027-01-04,Hoop Bleke Nelis,Other,6.289724771349187
2027-01-11,Hoop Bleke Nelis,Other,9.279684008133108
2027-01-18,Hoop Bleke Nelis,Other,9.668811312790334
2027-01-25,Hoop Bleke Nelis,Other,12.357136584656631
2027-02-01,Hoop Bleke Nelis,Other,13.416690264258456
2027-02-08,Hoop Bleke Nelis,Other,39.551938150107176
2026-02-16,Hoop Kaper Tropical IPA,Bottle 33cl,19.240345663730388
2026-02-23,Hoop Kaper Tropical IPA,Bottle 33cl,17.122806298702034
2026-03-02,Hoop Kaper Tropical IPA,Bottle 33cl,16.155376636609198
2026-03-09,Hoop Kaper Tropical IPA,Bottle 33cl,22.692702279312147
2026-03-16,Hoop Kaper Tropical IPA,Bottle 33cl,25.727446225792836
2026-03-23,Hoop Kaper Tropical IPA,Bottle 33cl,21.22662687069982
2026-03-30,Hoop Kaper Tropical IPA,Bottle 33cl,28.210836651614375
2026-04-06,Hoop Kaper Tropical IPA,Bottle 33cl,21.236521840358925
2026-04-13,Hoop Kaper Tropical IPA,Bottle 33cl,54.900338432324006
2026-04-20,Hoop Kaper Tropical IPA,Bottle 33cl,20.84553666940838
2026-04-27,Hoop Kaper Tropical IPA,Bottle 33cl,24.87072724990889
2026-05-04,Hoop Kaper Tropical IPA,Bottle 33cl,85.85445389159037
2026-05-11,Hoop Kaper Tropical IPA,Bottle 33cl,64.2793616925144
2026-05-18,Hoop Kaper Tropical IPA,Bottle 33cl,32.85835659787539
2026-05-25,Hoop Kaper Tropical IPA,Bottle 33cl,54.64924930729015
2026-06-01,Hoop Kaper Tropical IPA,Bottle 33cl,41.01338116988147
2026-06-08,Hoop Kaper Tropical IPA,Bottle 33cl,86.61425344133748
2026-06-15,Hoop Kaper Tropical IPA,Bottle 33cl,26.935324560832115
2026-06-22,Hoop Kaper Tropical IPA,Bottle 33cl,139.90093830765193
2026-06-29,Hoop Kaper Tropical IPA,Bottle 33cl,57.848395197030186
2026-07-06,Hoop Kaper Tropical IPA,Bottle 33cl,66.82316559761837
2026-07-13,Hoop Kaper Tropical IPA,Bottle 33cl,58.80595385435972
2026-07-20,Hoop Kaper Tropical IPA,Bottle 33cl,59.6818981956964
2026-07-27,Hoop Kaper Tropical IPA,Bottle 33cl,60.05654644118061
2026-08-03,Hoop Kaper Tropical IPA,Bottle 33cl,41.58712957317126
2026-08-10,Hoop Kaper Tropical IPA,Bottle 33cl,61.25613947373751
2026-08-17,Hoop Kaper Tropical IPA,Bottle 33cl,51.43834482297025
2026-08-24,Hoop Kaper Tropical IPA,Bottle 33cl,66.77872915743157
2026-08-31,Hoop Kaper Tropical IPA,Bottle 33cl,49.26033238958974
2026-09-07,Hoop Kaper Tropical IPA,Bottle 33cl,59.935848315422646
2026-09-14,Hoop Kaper Tropical IPA,Bottle 33cl,63.40812215806633
2026-09-21,Hoop Kaper Tropical IPA,Bottle 33cl,61.4680423298082
2026-09-28,Hoop Kaper Tropical IPA,Bottle 33cl,86.48556937988597
2026-10-05,Hoop Kaper Tropical IPA,Bottle 33cl,71.5847731601926
2026-10-12,Hoop Kaper Tropical IPA,Bottle 33cl,47.54647410395126
2026-10-19,Hoop Kaper Tropical IPA,Bottle 33cl,34.76038047886434
2026-10-26,Hoop Kaper Tropical IPA,Bottle 33cl,48.827898932948436
2026-11-02,Hoop Kaper Tropical IPA,Bottle 33cl,52.2919398023352
2026-11-09,Hoop Kaper Tropical IPA,Bottle 33cl,33.098413278404855
2026-11-16,Hoop Kaper Tropical IPA,Bottle 33cl,62.24511771239821
2026-11-23,Hoop Kaper Tropical IPA,Bottle 33cl,32.23900951373115
2026-11-30,Hoop Kaper Tropical IPA,Bottle 33cl,60.19428501012917
2026-12-07,Hoop Kaper Tropical IPA,Bottle 33cl,25.094688111839506
2026-12-14,Hoop Kaper Tropical IPA,Bottle 33cl,91.22603541973453
2026-12-21,Hoop Kaper Tropical IPA,Bottle 33cl,31.558487447835972
